StatisticsDate,TargetDiseaseCode,TargetDisease,VaccinationSeries,MeasurementType,LocationPopulation,DailyCount,TotalCount,PopulationCoverage
2021-10-31,219,COVID-19,1,Vaccinated,1330068,898,795597,59.82
2021-10-31,219,COVID-19,2,DosesAdministered,1330068,344,69061,
2021-10-31,219,COVID-19,2,FullyVaccinated,1330068,344,69061,5.19
2021-10-31,219,COVID-19,3,DosesAdministered,1330068,6,1026,
2021-10-31,219,COVID-19,3,FullyVaccinated,1330068,6,1026,0.08
2021-10-31,219,COVID-19,4,DosesAdministered,1330068,0,3,
2021-10-31,219,COVID-19,4,FullyVaccinated,1330068,0,3,0
2021-11-01,219,COVID-19,1,DosesAdministered,1330068,2195,1409372,
2021-11-01,219,COVID-19,1,FullyVaccinated,1330068,1289,759659,57.11
2021-11-01,219,COVID-19,1,Vaccinated,1330068,1817,797414,59.95
2021-11-01,219,COVID-19,2,DosesAdministered,1330068,4993,74054,
2021-11-01,219,COVID-19,2,FullyVaccinated,1330068,4993,74054,5.57
2021-11-01,219,COVID-19,3,DosesAdministered,1330068,153,1179,
2021-11-01,219,COVID-19,3,FullyVaccinated,1330068,153,1179,0.09
2021-11-01,219,COVID-19,4,DosesAdministered,1330068,0,3,
2021-11-01,219,COVID-19,4,FullyVaccinated,1330068,0,3,0
2021-11-02,219,COVID-19,1,DosesAdministered,1330068,2572,1411944,
2021-11-02,219,COVID-19,1,FullyVaccinated,1330068,1398,761057,57.22
2021-11-02,219,COVID-19,1,Vaccinated,1330068,2080,799494,60.11
2021-11-02,219,COVID-19,2,DosesAdministered,1330068,7116,81170,
2021-11-02,219,COVID-19,2,FullyVaccinated,1330068,7116,81170,6.1
2021-11-02,219,COVID-19,3,DosesAdministered,1330068,202,1381,
2021-11-02,219,COVID-19,3,FullyVaccinated,1330068,202,1381,0.1
2021-11-02,219,COVID-19,4,DosesAdministered,1330068,0,3,
2021-11-02,219,COVID-19,4,FullyVaccinated,1330068,0,3,0
2021-11-03,219,COVID-19,1,DosesAdministered,1330068,2608,1414552,
2021-11-03,219,COVID-19,1,FullyVaccinated,1330068,1361,762418,57.32
2021-11-03,219,COVID-19,1,Vaccinated,1330068,2129,801623,60.27
2021-11-03,219,COVID-19,2,DosesAdministered,1330068,7050,88220,
2021-11-03,219,COVID-19,2,FullyVaccinated,1330068,7050,88220,6.63
2021-11-03,219,COVID-19,3,DosesAdministered,1330068,162,1543,
2021-11-03,219,COVID-19,3,FullyVaccinated,1330068,162,1543,0.12
2021-11-03,219,COVID-19,4,DosesAdministered,1330068,0,3,
2021-11-03,219,COVID-19,4,FullyVaccinated,1330068,0,3,0
2021-11-04,219,COVID-19,1,DosesAdministered,1330068,2416,1416968,
2021-11-04,219,COVID-19,1,FullyVaccinated,1330068,1365,763783,57.42
2021-11-04,219,COVID-19,1,Vaccinated,1330068,2066,803689,60.42
2021-11-04,219,COVID-19,2,DosesAdministered,1330068,7899,96119,
2021-11-04,219,COVID-19,2,FullyVaccinated,1330068,7899,96119,7.23
2021-11-04,219,COVID-19,3,DosesAdministered,1330068,243,1786,
2021-11-04,219,COVID-19,3,FullyVaccinated,1330068,243,1786,0.13
2021-11-04,219,COVID-19,4,DosesAdministered,1330068,0,3,
2021-11-04,219,COVID-19,4,FullyVaccinated,1330068,0,3,0
2021-11-05,219,COVID-19,1,DosesAdministered,1330068,3046,1420014,
2021-11-05,219,COVID-19,1,FullyVaccinated,1330068,1714,765497,57.55
2021-11-05,219,COVID-19,1,Vaccinated,1330068,2524,806213,60.61
2021-11-05,219,COVID-19,2,DosesAdministered,1330068,8586,104705,
2021-11-05,219,COVID-19,2,FullyVaccinated,1330068,8586,104705,7.87
2021-11-05,219,COVID-19,3,DosesAdministered,1330068,277,2063,
2021-11-05,219,COVID-19,3,FullyVaccinated,1330068,277,2063,0.16
2021-11-05,219,COVID-19,4,DosesAdministered,1330068,0,3,
2021-11-05,219,COVID-19,4,FullyVaccinated,1330068,0,3,0
2021-11-06,219,COVID-19,1,DosesAdministered,1330068,1208,1421222,
2021-11-06,219,COVID-19,1,FullyVaccinated,1330068,705,766202,57.61
2021-11-06,219,COVID-19,1,Vaccinated,1330068,1028,807241,60.69
2021-11-06,219,COVID-19,2,DosesAdministered,1330068,1276,105981,
2021-11-06,219,COVID-19,2,FullyVaccinated,1330068,1276,105981,7.97
2021-11-06,219,COVID-19,3,DosesAdministered,1330068,33,2096,
2021-11-06,219,COVID-19,3,FullyVaccinated,1330068,33,2096,0.16
2021-11-06,219,COVID-19,4,DosesAdministered,1330068,0,3,
2021-11-06,219,COVID-19,4,FullyVaccinated,1330068,0,3,0
2021-11-07,219,COVID-19,1,DosesAdministered,1330068,791,1422013,
2021-11-07,219,COVID-19,1,FullyVaccinated,1330068,512,766714,57.64
2021-11-07,219,COVID-19,1,Vaccinated,1330068,679,807920,60.74
2021-11-07,219,COVID-19,2,DosesAdministered,1330068,627,106608,
2021-11-07,219,COVID-19,2,FullyVaccinated,1330068,627,106608,8.02
2021-11-07,219,COVID-19,3,DosesAdministered,1330068,44,2140,
2021-11-07,219,COVID-19,3,FullyVaccinated,1330068,44,2140,0.16
2021-11-07,219,COVID-19,4,DosesAdministered,1330068,0,3,
2021-11-07,219,COVID-19,4,FullyVaccinated,1330068,0,3,0
2021-11-08,219,COVID-19,1,DosesAdministered,1330068,1640,1423653,
2021-11-08,219,COVID-19,1,FullyVaccinated,1330068,991,767705,57.72
2021-11-08,219,COVID-19,1,Vaccinated,1330068,1345,809265,60.84
2021-11-08,219,COVID-19,2,DosesAdministered,1330068,4584,111192,
2021-11-08,219,COVID-19,2,FullyVaccinated,1330068,4584,111192,8.36
2021-11-08,219,COVID-19,3,DosesAdministered,1330068,136,2276,
2021-11-08,219,COVID-19,3,FullyVaccinated,1330068,136,2276,0.17
2021-11-08,219,COVID-19,4,DosesAdministered,1330068,0,3,
2021-11-08,219,COVID-19,4,FullyVaccinated,1330068,0,3,0
2021-11-09,219,COVID-19,1,DosesAdministered,1330068,1869,1425522,
2021-11-09,219,COVID-19,1,FullyVaccinated,1330068,1072,768777,57.8
2021-11-09,219,COVID-19,1,Vaccinated,1330068,1463,810728,60.95
2021-11-09,219,COVID-19,2,DosesAdministered,1330068,6582,117774,
2021-11-09,219,COVID-19,2,FullyVaccinated,1330068,6583,117775,8.85
2021-11-09,219,COVID-19,3,DosesAdministered,1330068,190,2466,
2021-11-09,219,COVID-19,3,FullyVaccinated,1330068,190,2466,0.19
2021-11-09,219,COVID-19,4,DosesAdministered,1330068,0,3,
2021-11-09,219,COVID-19,4,FullyVaccinated,1330068,0,3,0
2021-11-10,219,COVID-19,1,DosesAdministered,1330068,1725,1427247,
2021-11-10,219,COVID-19,1,FullyVaccinated,1330068,1028,769805,57.88
2021-11-10,219,COVID-19,1,Vaccinated,1330068,1368,812096,61.06
2021-11-10,219,COVID-19,2,DosesAdministered,1330068,5737,123511,
2021-11-10,219,COVID-19,2,FullyVaccinated,1330068,5737,123512,9.28
2021-11-10,219,COVID-19,3,DosesAdministered,1330068,187,2653,
2021-11-10,219,COVID-19,3,FullyVaccinated,1330068,187,2653,0.2
2021-11-10,219,COVID-19,4,DosesAdministered,1330068,0,3,
2021-11-10,219,COVID-19,4,FullyVaccinated,1330068,0,3,0
2021-11-11,219,COVID-19,1,DosesAdministered,1330068,1518,1428765,
2021-11-11,219,COVID-19,1,FullyVaccinated,1330068,904,770709,57.95
2021-11-11,219,COVID-19,1,Vaccinated,1330068,1178,813274,61.15
2021-11-11,219,COVID-19,2,DosesAdministered,1330068,5437,128948,
2021-11-11,219,COVID-19,2,FullyVaccinated,1330068,5438,128950,9.69
2021-11-11,219,COVID-19,3,DosesAdministered,1330068,182,2835,
2021-11-11,219,COVID-19,3,FullyVaccinated,1330068,183,2836,0.21
2021-11-11,219,COVID-19,4,DosesAdministered,1330068,1,4,
2021-11-11,219,COVID-19,4,FullyVaccinated,1330068,1,4,0
2021-11-12,219,COVID-19,1,DosesAdministered,1330068,1917,1430682,
2021-11-12,219,COVID-19,1,FullyVaccinated,1330068,1169,771878,58.03
2021-11-12,219,COVID-19,1,Vaccinated,1330068,1522,814796,61.26
2021-11-12,219,COVID-19,2,DosesAdministered,1330068,7470,136418,
2021-11-12,219,COVID-19,2,FullyVaccinated,1330068,7470,136420,10.26
2021-11-12,219,COVID-19,3,DosesAdministered,1330068,286,3121,
2021-11-12,219,COVID-19,3,FullyVaccinated,1330068,286,3122,0.23
2021-11-12,219,COVID-19,4,DosesAdministered,1330068,0,4,
2021-11-12,219,COVID-19,4,FullyVaccinated,1330068,0,4,0
2021-11-13,219,COVID-19,1,DosesAdministered,1330068,743,1431425,
2021-11-13,219,COVID-19,1,FullyVaccinated,1330068,512,772390,58.07
2021-11-13,219,COVID-19,1,Vaccinated,1330068,559,815355,61.3
2021-11-13,219,COVID-19,2,DosesAdministered,1330068,1302,137720,
2021-11-13,219,COVID-19,2,FullyVaccinated,1330068,1302,137722,10.35
2021-11-13,219,COVID-19,3,DosesAdministered,1330068,68,3189,
2021-11-13,219,COVID-19,3,FullyVaccinated,1330068,68,3190,0.24
2021-11-13,219,COVID-19,4,DosesAdministered,1330068,0,4,
2021-11-13,219,COVID-19,4,FullyVaccinated,1330068,0,4,0
2021-11-14,219,COVID-19,1,DosesAdministered,1330068,438,1431863,
2021-11-14,219,COVID-19,1,FullyVaccinated,1330068,302,772692,58.09
2021-11-14,219,COVID-19,1,Vaccinated,1330068,276,815631,61.32
2021-11-14,219,COVID-19,2,DosesAdministered,1330068,612,138332,
2021-11-14,219,COVID-19,2,FullyVaccinated,1330068,612,138334,10.4
2021-11-14,219,COVID-19,3,DosesAdministered,1330068,15,3204,
2021-11-14,219,COVID-19,3,FullyVaccinated,1330068,15,3205,0.24
2021-11-14,219,COVID-19,4,DosesAdministered,1330068,0,4,
2021-11-14,219,COVID-19,4,FullyVaccinated,1330068,0,4,0
2021-11-15,219,COVID-19,1,DosesAdministered,1330068,1421,1433284,
2021-11-15,219,COVID-19,1,FullyVaccinated,1330068,962,773654,58.17
2021-11-15,219,COVID-19,1,Vaccinated,1330068,1045,816676,61.4
2021-11-15,219,COVID-19,2,DosesAdministered,1330068,4687,143019,
2021-11-15,219,COVID-19,2,FullyVaccinated,1330068,4687,143021,10.75
2021-11-15,219,COVID-19,3,DosesAdministered,1330068,134,3338,
2021-11-15,219,COVID-19,3,FullyVaccinated,1330068,134,3339,0.25
2021-11-15,219,COVID-19,4,DosesAdministered,1330068,0,4,
2021-11-15,219,COVID-19,4,FullyVaccinated,1330068,0,4,0
2021-11-16,219,COVID-19,1,DosesAdministered,1330068,1424,1434708,
2021-11-16,219,COVID-19,1,FullyVaccinated,1330068,908,774562,58.23
2021-11-16,219,COVID-19,1,Vaccinated,1330068,996,817672,61.48
2021-11-16,219,COVID-19,2,DosesAdministered,1330068,5764,148783,
2021-11-16,219,COVID-19,2,FullyVaccinated,1330068,5764,148785,11.19
2021-11-16,219,COVID-19,3,DosesAdministered,1330068,161,3499,
2021-11-16,219,COVID-19,3,FullyVaccinated,1330068,161,3500,0.26
2021-11-16,219,COVID-19,4,DosesAdministered,1330068,1,5,
2021-11-16,219,COVID-19,4,FullyVaccinated,1330068,1,5,0
2021-11-17,219,COVID-19,1,DosesAdministered,1330068,1405,1436113,
2021-11-17,219,COVID-19,1,FullyVaccinated,1330068,906,775468,58.3
2021-11-17,219,COVID-19,1,Vaccinated,1330068,996,818668,61.55
2021-11-17,219,COVID-19,2,DosesAdministered,1330068,5667,154450,
2021-11-17,219,COVID-19,2,FullyVaccinated,1330068,5667,154452,11.61
2021-11-17,219,COVID-19,3,DosesAdministered,1330068,175,3674,
2021-11-17,219,COVID-19,3,FullyVaccinated,1330068,175,3675,0.28
2021-11-17,219,COVID-19,4,DosesAdministered,1330068,0,5,
2021-11-17,219,COVID-19,4,FullyVaccinated,1330068,0,5,0
2021-11-18,219,COVID-19,1,DosesAdministered,1330068,1465,1437578,
2021-11-18,219,COVID-19,1,FullyVaccinated,1330068,974,776442,58.38
2021-11-18,219,COVID-19,1,Vaccinated,1330068,969,819637,61.62
2021-11-18,219,COVID-19,2,DosesAdministered,1330068,5923,160373,
2021-11-18,219,COVID-19,2,FullyVaccinated,1330068,5923,160375,12.06
2021-11-18,219,COVID-19,3,DosesAdministered,1330068,132,3806,
2021-11-18,219,COVID-19,3,FullyVaccinated,1330068,132,3807,0.28
2021-11-18,219,COVID-19,4,DosesAdministered,1330068,0,5,
2021-11-18,219,COVID-19,4,FullyVaccinated,1330068,0,5,0
2021-11-19,219,COVID-19,1,DosesAdministered,1330068,1827,1439405,
2021-11-19,219,COVID-19,1,FullyVaccinated,1330068,1264,777706,58.47
2021-11-19,219,COVID-19,1,Vaccinated,1330068,1198,820835,61.71
2021-11-19,219,COVID-19,2,DosesAdministered,1330068,6666,167039,
2021-11-19,219,COVID-19,2,FullyVaccinated,1330068,6666,167041,12.56
2021-11-19,219,COVID-19,3,DosesAdministered,1330068,186,3992,
2021-11-19,219,COVID-19,3,FullyVaccinated,1330068,186,3993,0.3
2021-11-19,219,COVID-19,4,DosesAdministered,1330068,2,7,
2021-11-19,219,COVID-19,4,FullyVaccinated,1330068,2,7,0
2021-11-20,219,COVID-19,1,DosesAdministered,1330068,707,1440112,
2021-11-20,219,COVID-19,1,FullyVaccinated,1330068,490,778196,58.51
2021-11-20,219,COVID-19,1,Vaccinated,1330068,487,821322,61.75
2021-11-20,219,COVID-19,2,DosesAdministered,1330068,1368,168407,
2021-11-20,219,COVID-19,2,FullyVaccinated,1330068,1368,168409,12.66
2021-11-20,219,COVID-19,3,DosesAdministered,1330068,38,4030,
2021-11-20,219,COVID-19,3,FullyVaccinated,1330068,38,4031,0.3
2021-11-20,219,COVID-19,4,DosesAdministered,1330068,0,7,
2021-11-20,219,COVID-19,4,FullyVaccinated,1330068,0,7,0
2021-11-21,219,COVID-19,1,DosesAdministered,1330068,646,1440758,
2021-11-21,219,COVID-19,1,FullyVaccinated,1330068,501,778697,58.55
2021-11-21,219,COVID-19,1,Vaccinated,1330068,392,821714,61.78
2021-11-21,219,COVID-19,2,DosesAdministered,1330068,820,169227,
2021-11-21,219,COVID-19,2,FullyVaccinated,1330068,820,169229,12.72
2021-11-21,219,COVID-19,3,DosesAdministered,1330068,23,4053,
2021-11-21,219,COVID-19,3,FullyVaccinated,1330068,23,4054,0.3
2021-11-21,219,COVID-19,4,DosesAdministered,1330068,0,7,
2021-11-21,219,COVID-19,4,FullyVaccinated,1330068,0,7,0
2021-11-22,219,COVID-19,1,DosesAdministered,1330068,1175,1441933,
2021-11-22,219,COVID-19,1,FullyVaccinated,1330068,862,779559,58.61
2021-11-22,219,COVID-19,1,Vaccinated,1330068,708,822422,61.83
2021-11-22,219,COVID-19,2,DosesAdministered,1330068,3417,172644,
2021-11-22,219,COVID-19,2,FullyVaccinated,1330068,3417,172646,12.98
2021-11-22,219,COVID-19,3,DosesAdministered,1330068,100,4153,
2021-11-22,219,COVID-19,3,FullyVaccinated,1330068,100,4154,0.31
2021-11-22,219,COVID-19,4,DosesAdministered,1330068,1,8,
2021-11-22,219,COVID-19,4,FullyVaccinated,1330068,1,8,0
2021-11-23,219,COVID-19,1,DosesAdministered,1330068,1459,1443392,
2021-11-23,219,COVID-19,1,FullyVaccinated,1330068,1081,780640,58.69
2021-11-23,219,COVID-19,1,Vaccinated,1330068,877,823299,61.9
2021-11-23,219,COVID-19,2,DosesAdministered,1330068,5001,177645,
2021-11-23,219,COVID-19,2,FullyVaccinated,1330068,5001,177647,13.36
2021-11-23,219,COVID-19,3,DosesAdministered,1330068,109,4262,
2021-11-23,219,COVID-19,3,FullyVaccinated,1330068,109,4263,0.32
2021-11-23,219,COVID-19,4,DosesAdministered,1330068,0,8,
2021-11-23,219,COVID-19,4,FullyVaccinated,1330068,0,8,0
2021-11-24,219,COVID-19,1,DosesAdministered,1330068,1317,1444709,
2021-11-24,219,COVID-19,1,FullyVaccinated,1330068,995,781635,58.77
2021-11-24,219,COVID-19,1,Vaccinated,1330068,782,824081,61.96
2021-11-24,219,COVID-19,2,DosesAdministered,1330068,5006,182651,
2021-11-24,219,COVID-19,2,FullyVaccinated,1330068,5006,182653,13.73
2021-11-24,219,COVID-19,3,DosesAdministered,1330068,115,4377,
2021-11-24,219,COVID-19,3,FullyVaccinated,1330068,115,4378,0.33
2021-11-24,219,COVID-19,4,DosesAdministered,1330068,1,9,
2021-11-24,219,COVID-19,4,FullyVaccinated,1330068,1,9,0
2021-11-25,219,COVID-19,1,DosesAdministered,1330068,1367,1446076,
2021-11-25,219,COVID-19,1,FullyVaccinated,1330068,1005,782640,58.84
2021-11-25,219,COVID-19,1,Vaccinated,1330068,729,824810,62.01
2021-11-25,219,COVID-19,2,DosesAdministered,1330068,5090,187741,
2021-11-25,219,COVID-19,2,FullyVaccinated,1330068,5090,187743,14.12
2021-11-25,219,COVID-19,3,DosesAdministered,1330068,123,4500,
2021-11-25,219,COVID-19,3,FullyVaccinated,1330068,123,4501,0.34
2021-11-25,219,COVID-19,4,DosesAdministered,1330068,0,9,
2021-11-25,219,COVID-19,4,FullyVaccinated,1330068,0,9,0
2021-11-26,219,COVID-19,1,DosesAdministered,1330068,1864,1447940,
2021-11-26,219,COVID-19,1,FullyVaccinated,1330068,1429,784069,58.95
2021-11-26,219,COVID-19,1,Vaccinated,1330068,984,825794,62.09
2021-11-26,219,COVID-19,2,DosesAdministered,1330068,5469,193210,
2021-11-26,219,COVID-19,2,FullyVaccinated,1330068,5469,193212,14.53
2021-11-26,219,COVID-19,3,DosesAdministered,1330068,128,4628,
2021-11-26,219,COVID-19,3,FullyVaccinated,1330068,128,4629,0.35
2021-11-26,219,COVID-19,4,DosesAdministered,1330068,0,9,
2021-11-26,219,COVID-19,4,FullyVaccinated,1330068,0,9,0
2021-11-27,219,COVID-19,1,DosesAdministered,1330068,790,1448730,
2021-11-27,219,COVID-19,1,FullyVaccinated,1330068,593,784662,58.99
2021-11-27,219,COVID-19,1,Vaccinated,1330068,443,826237,62.12
2021-11-27,219,COVID-19,2,DosesAdministered,1330068,1313,194523,
2021-11-27,219,COVID-19,2,FullyVaccinated,1330068,1313,194525,14.63
2021-11-27,219,COVID-19,3,DosesAdministered,1330068,51,4679,
2021-11-27,219,COVID-19,3,FullyVaccinated,1330068,51,4680,0.35
2021-11-27,219,COVID-19,4,DosesAdministered,1330068,0,9,
2021-11-27,219,COVID-19,4,FullyVaccinated,1330068,0,9,0
2021-11-28,219,COVID-19,1,DosesAdministered,1330068,419,1449149,
2021-11-28,219,COVID-19,1,FullyVaccinated,1330068,321,784983,59.02
2021-11-28,219,COVID-19,1,Vaccinated,1330068,245,826482,62.14
2021-11-28,219,COVID-19,2,DosesAdministered,1330068,522,195045,
2021-11-28,219,COVID-19,2,FullyVaccinated,1330068,522,195047,14.66
2021-11-28,219,COVID-19,3,DosesAdministered,1330068,9,4688,
2021-11-28,219,COVID-19,3,FullyVaccinated,1330068,9,4689,0.35
2021-11-28,219,COVID-19,4,DosesAdministered,1330068,0,9,
2021-11-28,219,COVID-19,4,FullyVaccinated,1330068,0,9,0
2021-11-29,219,COVID-19,1,DosesAdministered,1330068,1226,1450375,
2021-11-29,219,COVID-19,1,FullyVaccinated,1330068,1008,785991,59.09
2021-11-29,219,COVID-19,1,Vaccinated,1330068,608,827090,62.18
2021-11-29,219,COVID-19,2,DosesAdministered,1330068,3316,198361,
2021-11-29,219,COVID-19,2,FullyVaccinated,1330068,3316,198363,14.91
2021-11-29,219,COVID-19,3,DosesAdministered,1330068,93,4781,
2021-11-29,219,COVID-19,3,FullyVaccinated,1330068,93,4782,0.36
2021-11-29,219,COVID-19,4,DosesAdministered,1330068,0,9,
2021-11-29,219,COVID-19,4,FullyVaccinated,1330068,0,9,0
2021-11-30,219,COVID-19,1,DosesAdministered,1330068,1438,1451813,
2021-11-30,219,COVID-19,1,FullyVaccinated,1330068,1139,787130,59.18
2021-11-30,219,COVID-19,1,Vaccinated,1330068,733,827823,62.24
2021-11-30,219,COVID-19,2,DosesAdministered,1330068,4646,203007,
2021-11-30,219,COVID-19,2,FullyVaccinated,1330068,4646,203009,15.26
2021-11-30,219,COVID-19,3,DosesAdministered,1330068,136,4917,
2021-11-30,219,COVID-19,3,FullyVaccinated,1330068,136,4918,0.37
2021-11-30,219,COVID-19,4,DosesAdministered,1330068,0,9,
2021-11-30,219,COVID-19,4,FullyVaccinated,1330068,0,9,0
2021-12-01,219,COVID-19,1,DosesAdministered,1330068,1400,1453213,
2021-12-01,219,COVID-19,1,FullyVaccinated,1330068,1130,788260,59.26
2021-12-01,219,COVID-19,1,Vaccinated,1330068,688,828511,62.29
2021-12-01,219,COVID-19,2,DosesAdministered,1330068,4428,207435,
2021-12-01,219,COVID-19,2,FullyVaccinated,1330068,4428,207437,15.6
2021-12-01,219,COVID-19,3,DosesAdministered,1330068,82,4999,
2021-12-01,219,COVID-19,3,FullyVaccinated,1330068,82,5000,0.38
2021-12-01,219,COVID-19,4,DosesAdministered,1330068,0,9,
2021-12-01,219,COVID-19,4,FullyVaccinated,1330068,0,9,0
2021-12-02,219,COVID-19,1,DosesAdministered,1330068,1454,1454667,
2021-12-02,219,COVID-19,1,FullyVaccinated,1330068,1174,789434,59.35
2021-12-02,219,COVID-19,1,Vaccinated,1330068,667,829178,62.34
2021-12-02,219,COVID-19,2,DosesAdministered,1330068,5187,212622,
2021-12-02,219,COVID-19,2,FullyVaccinated,1330068,5187,212624,15.99
2021-12-02,219,COVID-19,3,DosesAdministered,1330068,112,5111,
2021-12-02,219,COVID-19,3,FullyVaccinated,1330068,112,5112,0.38
2021-12-02,219,COVID-19,4,DosesAdministered,1330068,1,10,
2021-12-02,219,COVID-19,4,FullyVaccinated,1330068,1,10,0
2021-12-03,219,COVID-19,1,DosesAdministered,1330068,1879,1456546,
2021-12-03,219,COVID-19,1,FullyVaccinated,1330068,1597,791031,59.47
2021-12-03,219,COVID-19,1,Vaccinated,1330068,742,829920,62.4
2021-12-03,219,COVID-19,2,DosesAdministered,1330068,5305,217927,
2021-12-03,219,COVID-19,2,FullyVaccinated,1330068,5305,217929,16.38
2021-12-03,219,COVID-19,3,DosesAdministered,1330068,146,5257,
2021-12-03,219,COVID-19,3,FullyVaccinated,1330068,146,5258,0.4
2021-12-03,219,COVID-19,4,DosesAdministered,1330068,0,10,
2021-12-03,219,COVID-19,4,FullyVaccinated,1330068,0,10,0
2021-12-04,219,COVID-19,1,DosesAdministered,1330068,902,1457448,
2021-12-04,219,COVID-19,1,FullyVaccinated,1330068,774,791805,59.53
2021-12-04,219,COVID-19,1,Vaccinated,1330068,391,830311,62.43
2021-12-04,219,COVID-19,2,DosesAdministered,1330068,1031,218958,
2021-12-04,219,COVID-19,2,FullyVaccinated,1330068,1031,218960,16.46
2021-12-04,219,COVID-19,3,DosesAdministered,1330068,32,5289,
2021-12-04,219,COVID-19,3,FullyVaccinated,1330068,32,5290,0.4
2021-12-04,219,COVID-19,4,DosesAdministered,1330068,0,10,
2021-12-04,219,COVID-19,4,FullyVaccinated,1330068,0,10,0
2021-12-05,219,COVID-19,1,DosesAdministered,1330068,354,1457802,
2021-12-05,219,COVID-19,1,FullyVaccinated,1330068,296,792101,59.55
2021-12-05,219,COVID-19,1,Vaccinated,1330068,190,830501,62.44
2021-12-05,219,COVID-19,2,DosesAdministered,1330068,473,219431,
2021-12-05,219,COVID-19,2,FullyVaccinated,1330068,473,219433,16.5
2021-12-05,219,COVID-19,3,DosesAdministered,1330068,11,5300,
2021-12-05,219,COVID-19,3,FullyVaccinated,1330068,11,5301,0.4
2021-12-05,219,COVID-19,4,DosesAdministered,1330068,0,10,
2021-12-05,219,COVID-19,4,FullyVaccinated,1330068,0,10,0
2021-12-06,219,COVID-19,1,DosesAdministered,1330068,1367,1459169,
2021-12-06,219,COVID-19,1,FullyVaccinated,1330068,1193,793294,59.64
2021-12-06,219,COVID-19,1,Vaccinated,1330068,524,831025,62.48
2021-12-06,219,COVID-19,2,DosesAdministered,1330068,3378,222809,
2021-12-06,219,COVID-19,2,FullyVaccinated,1330068,3378,222811,16.75
2021-12-06,219,COVID-19,3,DosesAdministered,1330068,72,5372,
2021-12-06,219,COVID-19,3,FullyVaccinated,1330068,72,5373,0.4
2021-12-06,219,COVID-19,4,DosesAdministered,1330068,0,10,
2021-12-06,219,COVID-19,4,FullyVaccinated,1330068,0,10,0
2021-12-07,219,COVID-19,1,DosesAdministered,1330068,1624,1460793,
2021-12-07,219,COVID-19,1,FullyVaccinated,1330068,1431,794725,59.75
2021-12-07,219,COVID-19,1,Vaccinated,1330068,514,831539,62.52
2021-12-07,219,COVID-19,2,DosesAdministered,1330068,4694,227503,
2021-12-07,219,COVID-19,2,FullyVaccinated,1330068,4694,227505,17.1
2021-12-07,219,COVID-19,3,DosesAdministered,1330068,84,5456,
2021-12-07,219,COVID-19,3,FullyVaccinated,1330068,84,5457,0.41
2021-12-07,219,COVID-19,4,DosesAdministered,1330068,0,10,
2021-12-07,219,COVID-19,4,FullyVaccinated,1330068,0,10,0
2021-12-08,219,COVID-19,1,DosesAdministered,1330068,1564,1462357,
2021-12-08,219,COVID-19,1,FullyVaccinated,1330068,1418,796143,59.86
2021-12-08,219,COVID-19,1,Vaccinated,1330068,517,832056,62.56
2021-12-08,219,COVID-19,2,DosesAdministered,1330068,4544,232047,
2021-12-08,219,COVID-19,2,FullyVaccinated,1330068,4544,232049,17.45
2021-12-08,219,COVID-19,3,DosesAdministered,1330068,107,5563,
2021-12-08,219,COVID-19,3,FullyVaccinated,1330068,107,5564,0.42
2021-12-08,219,COVID-19,4,DosesAdministered,1330068,0,10,
2021-12-08,219,COVID-19,4,FullyVaccinated,1330068,0,10,0
2021-12-09,219,COVID-19,1,DosesAdministered,1330068,1539,1463896,
2021-12-09,219,COVID-19,1,FullyVaccinated,1330068,1348,797491,59.96
2021-12-09,219,COVID-19,1,Vaccinated,1330068,568,832624,62.6
2021-12-09,219,COVID-19,2,DosesAdministered,1330068,5303,237350,
2021-12-09,219,COVID-19,2,FullyVaccinated,1330068,5303,237352,17.85
2021-12-09,219,COVID-19,3,DosesAdministered,1330068,109,5672,
2021-12-09,219,COVID-19,3,FullyVaccinated,1330068,109,5673,0.43
2021-12-09,219,COVID-19,4,DosesAdministered,1330068,0,10,
2021-12-09,219,COVID-19,4,FullyVaccinated,1330068,0,10,0
2021-12-10,219,COVID-19,1,DosesAdministered,1330068,2069,1465965,
2021-12-10,219,COVID-19,1,FullyVaccinated,1330068,1869,799360,60.1
2021-12-10,219,COVID-19,1,Vaccinated,1330068,655,833279,62.65
2021-12-10,219,COVID-19,2,DosesAdministered,1330068,5529,242879,
2021-12-10,219,COVID-19,2,FullyVaccinated,1330068,5529,242881,18.26
2021-12-10,219,COVID-19,3,DosesAdministered,1330068,120,5792,
2021-12-10,219,COVID-19,3,FullyVaccinated,1330068,120,5793,0.44
2021-12-10,219,COVID-19,4,DosesAdministered,1330068,0,10,
2021-12-10,219,COVID-19,4,FullyVaccinated,1330068,0,10,0
2021-12-11,219,COVID-19,1,DosesAdministered,1330068,746,1466711,
2021-12-11,219,COVID-19,1,FullyVaccinated,1330068,653,800013,60.15
2021-12-11,219,COVID-19,1,Vaccinated,1330068,282,833561,62.67
2021-12-11,219,COVID-19,2,DosesAdministered,1330068,1591,244470,
2021-12-11,219,COVID-19,2,FullyVaccinated,1330068,1591,244472,18.38
2021-12-11,219,COVID-19,3,DosesAdministered,1330068,29,5821,
2021-12-11,219,COVID-19,3,FullyVaccinated,1330068,29,5822,0.44
2021-12-11,219,COVID-19,4,DosesAdministered,1330068,0,10,
2021-12-11,219,COVID-19,4,FullyVaccinated,1330068,0,10,0
